Date,Ave.T,Max. T,Min. T,Prec,S.L.Press,Wind.dir,dir,Wind.sp
31/01/2014,-0.6,2.5,-3.6,Ip,1019.1,53, NE ,7
30/01/2014,1.9,9.2,-5.5,0,1019.6,94, E ,10
29/01/2014,-1.5,2.8,-5.8,0,1014,60, NE ,6
28/01/2014,0.3,5.5,-4.9,0,1025.3,169, S ,11
27/01/2014,3.6,12.3,-5.1,0,1022.4,25, NE ,9
26/01/2014,-1.1,3.5,-5.7,0,1025.1,165, S ,9
25/01/2014,1.2,7.8,-5.4,0,1030.4,60, NE ,9
24/01/2014,3.1,9.7,-3.4,0,1020.6,13, N ,6
23/01/2014,-2,2.6,-6.7,0,1015.6,58, NE ,5
22/01/2014,-0.8,6.2,-7.9,0,1022.3,58, NE ,5
21/01/2014,-1.1,3.5,-5.8,0,1030,192, S ,8
20/01/2014,0.3,2.6,-2,0,1032.2,347, N ,13
19/01/2014,0.2,4.4,-3.9,0,1024.7,330, NW ,12
18/01/2014,-1,5.5,-7.5,0,1031.8,176, S ,8
17/01/2014,0.8,4.4,-2.7,0,1032.3,236, SW ,5
16/01/2014,0.3,4.6,-4,0,1029.5,100, E ,7
15/01/2014,-1.9,5.2,-9.1,0,1029.6,205, SW ,5
14/01/2014,-2.5,2.3,-7.2,0,1034.2,153, SE ,4
13/01/2014,-2.7,3.2,-8.6,0,1032.1,125, SE ,4
12/01/2014,-0.4,3.9,-4.7,0,1035.9,200, S ,7
11/01/2014,-2.4,4.3,-9.1,0,1031.6,270, W ,7
10/01/2014,-3.6,3.1,-10.4,0,1031.5,168, S ,5
09/01/2014,-2.1,0.9,-5.1,0,1031.5,196, S ,7
08/01/2014,-1.6,0.6,-3.9,0,1033.9,320, NW ,11
07/01/2014,1.1,4.9,-2.8,0,1029.5,27, NE ,13
06/01/2014,-1.4,0.2,-2.9,0,1025.4,120, SE ,5
05/01/2014,0.2,6.4,-5.9,0,1026.1,75, E ,8
04/01/2014,-0.7,3.1,-4.5,0,1022.2,60, NE ,4
03/01/2014,3.8,8.5,-1,0,1024,15, N ,8
02/01/2014,2.5,7.4,-2.5,0,1018.4,16, N ,7
01/01/2014,4.7,12.8,-3.4,0,1016.8,229, SW ,6
28/02/2014,2.1,6.8,-2.6,0,1025.7,216, SW ,5
27/02/2014,5.5,8.3,2.7,0,1029.3,16, N ,13
26/02/2014,5.1,9.5,0.7,1.2,1023.8,4, N ,9
25/02/2014,3.8,8.6,-1.1,0,1025.4,51, NE ,4
24/02/2014,4.2,6.7,1.6,0,1027.3,154, SE ,5
23/02/2014,1.4,2.5,0.4,0,1030.2,65, NE ,5
22/02/2014,2.4,5.8,-1.1,0,1030.7,71, E ,7
21/02/2014,-0.2,3.9,-4.4,0,1028.5,61, NE ,4
20/02/2014,-1.6,0.6,-3.9,0,1030.4,74, E ,5
19/02/2014,0.5,6.1,-5.1,Tr,1029.6,95, E ,8
18/02/2014,-0.8,2.3,-3.9,0,1030.6,180, S ,8
17/02/2014,1.6,4.8,-1.7,0,1035.6,148, SE ,9
16/02/2014,0.9,6.1,-4.2,0,1031.5,118, SE ,7
15/02/2014,-0.8,3.3,-4.8,0,1025.4,50, NE ,6
14/02/2014,-1.4,3.2,-6.1,0,1025.4,58, NE ,5
13/02/2014,-2.2,0.6,-5,Tr,1032.8,114, SE ,7
12/02/2014,-2.9,3.5,-9.2,0,1034.6,90, E ,8
11/02/2014,-5.2,0.7,-11.2,0,1028.8,128, SE ,5
10/02/2014,-5,-1.1,-8.8,0,1033.4,134, SE ,5
09/02/2014,-4.8,-1.3,-8.2,0,1037,357, N ,10
08/02/2014,-1.9,1.6,-5.4,0,1031.6,7, N ,14
07/02/2014,-3,-1.7,-4.4,2.5,1026.1,147, SE ,7
06/02/2014,-2.4,1.8,-6.6,1.1,1030.4,98, E ,7
05/02/2014,-3.1,1.1,-7.3,0,1028.9,189, S ,6
04/02/2014,-2.8,0.7,-6.3,0,1029.7,216, SW ,7
03/02/2014,-0.7,1.8,-3.2,0,1028.7,324, NW ,12
02/02/2014,4.6,9.2,0,0,1018.9,20, N ,18
01/02/2014,2.4,3.7,1.1,0,1014.6,180, S ,7
31/03/2014,18.1,23,13.2,0.9,1015,73, E ,6
30/03/2014,17.1,25.9,8.2,0,1015.4,147, SE ,7
29/03/2014,17.2,22.3,12.2,0,1013.7,151, SE ,8
28/03/2014,17.3,22.3,12.3,Tr,1008.9,50, NE ,8
27/03/2014,13.4,15.7,11.1,Tr,1010.3,42, NE ,8
26/03/2014,16.6,23.7,9.6,0,1010.5,92, E ,6
25/03/2014,15.8,23,8.5,0,1009.6,192, S ,6
24/03/2014,13.8,21.2,6.5,0,1012.2,96, E ,5
23/03/2014,12.8,19.6,6,0,1020.9,139, SE ,7
22/03/2014,13.8,22.9,4.6,0,1020.6,54, NE ,9
21/03/2014,12.9,22,3.9,0,1018,219, SW ,10
20/03/2014,12.6,18.4,6.8,0,1025.2,324, NW ,12
19/03/2014,8.9,12.4,5.4,0,1024.9,340, N ,9
18/03/2014,11.6,15,8.1,0,1022.4,167, S ,10
17/03/2014,13.1,20.7,5.4,0,1015.2,351, N ,12
16/03/2014,12.2,17.1,7.3,0,1013.6,80, E ,8
15/03/2014,12.2,21.8,2.5,0,1012,86, E ,9
14/03/2014,11.4,16.7,6.2,0,1015.7,228, SW ,12
13/03/2014,5.2,13,-2.7,0,1020.6,295, NW ,13
12/03/2014,8.2,10.6,5.9,0,1025.6,12, N ,9
11/03/2014,7.2,13.4,1,0,1019.6,33, NE ,13
10/03/2014,3.5,9.2,-2.2,0,1021.2,68, E ,6
09/03/2014,4.2,10,-1.7,0,1027.1,133, SE ,9
08/03/2014,5,10.3,-0.4,0,1023.3,104, E ,6
07/03/2014,3,8.6,-2.7,0,1028.5,108, E ,9
06/03/2014,3.7,7.8,-0.4,0,1030.2,189, S ,10
05/03/2014,2.7,8.1,-2.7,0,1028.7,285, W ,12
04/03/2014,5.7,9,2.3,0,1028,2, N ,14
03/03/2014,2.5,5.6,-0.5,0,1022.4,50, NE ,10
02/03/2014,4.2,10.3,-2,0,1022.7,99, E ,9
01/03/2014,5.1,11.7,-1.5,0,1023,318, NW ,11
30/04/2014,20.1,27.5,12.8,0,1008.2,199, S ,9
29/04/2014,19.5,26.6,12.4,0,1011.5,199, S ,7
28/04/2014,18.3,25.5,11.1,0,1017.3,202, S ,8
27/04/2014,17.9,24.7,11.1,0,1020.6,96, E ,9
26/04/2014,16.4,21.5,11.2,0,1020.5,85, E ,7
25/04/2014,20.5,26.3,14.7,13.9,1017.3,10, N ,11
24/04/2014,20.8,25.2,16.4,0,1014.9,183, S ,7
23/04/2014,20.1,25.4,14.7,0.2,1010.7,194, S ,12
22/04/2014,18.1,27.1,9,0,1011.9,203, SW ,14
21/04/2014,16.6,25,8.3,0,1015.6,341, N ,7
20/04/2014,14.8,22.1,7.4,0,1016.2,180, S ,6
19/04/2014,13.2,15.2,11.3,0.2,1019.8,192, S ,6
18/04/2014,16.4,20.6,12.1,0,1020.7,140, SE ,6
17/04/2014,14.3,17.5,11.1,1.8,1014.8,154, SE ,6
16/04/2014,17.3,21.8,12.8,4.7,1012.1,84, E ,5
15/04/2014,18.6,22.3,14.9,0,1018.7,180, S ,9
14/04/2014,18.6,25.6,11.7,0,1015.8,180, S ,9
13/04/2014,16.4,23.8,9,0,1017,141, SE ,6
12/04/2014,14.1,21.1,7.1,0,1016.2,191, S ,7
11/04/2014,15.3,18.1,12.5,Tr,1018.1,163, S ,5
10/04/2014,15.7,17.9,13.4,Tr,1021.6,163, S ,6
09/04/2014,21.4,30.4,12.5,0,1014.9,219, SW ,12
08/04/2014,17.5,25.1,9.9,0,1011.6,188, S ,9
07/04/2014,17.1,24.7,9.6,0,1013.5,134, SE ,6
06/04/2014,15.4,25,5.9,0,1015.8,205, SW ,12
05/04/2014,13.5,20,7,0,1021.7,257, W ,11
04/04/2014,15.9,26.5,5.3,0,1016.2,214, SW ,11
03/04/2014,13.1,19.5,6.6,0,1021.9,229, SW ,14
02/04/2014,17.2,22.3,12.2,0,1018.8,119, SE ,10
01/04/2014,16.3,24.2,8.4,0,1011,167, S ,6
31/05/2014,28.2,33.8,22.7,7.5,1007.2,50, NE ,9
30/05/2014,30.4,34.8,26,0,1006.6,82, E ,9
29/05/2014,31,41.1,20.9,0,999.5,47, NE ,8
28/05/2014,26.6,36.9,16.3,0,999,222, SW ,12
27/05/2014,25.6,32.5,18.6,Ip,998.1,328, NW ,12
26/05/2014,25.1,34.2,16,0,996.7,230, SW ,12
25/05/2014,24.1,28.8,19.4,0,1005.5,259, W ,9
24/05/2014,22.7,26.1,19.3,0.5,1007.8,105, E ,6
23/05/2014,28.5,33.9,23.1,7.6,1009.2,184, S ,10
22/05/2014,27.4,34.9,19.9,0,1007.4,189, S ,11
21/05/2014,25,31.8,18.2,0,1004.8,126, SE ,7
20/05/2014,26.4,32.3,20.4,0,1004.6,65, NE ,11
19/05/2014,24.3,29.1,19.5,0,1003.4,102, E ,6
18/05/2014,22.9,30.6,15.3,Ip,1007.1,150, SE ,10
17/05/2014,22.1,28.3,16,0,1011.7,118, SE ,9
16/05/2014,22.9,29.5,16.2,0,1009.7,82, E ,11
15/05/2014,19.8,29,10.5,0,1000.3,105, E ,8
14/05/2014,20.4,22.9,17.9,0,1004.3,264, W ,9
13/05/2014,23.1,30.9,15.4,0,1001.3,343, N ,10
12/05/2014,19.6,29.5,9.7,0,1000.8,221, SW ,14
11/05/2014,14.7,18.9,10.4,8,1003.2,340, N ,9
10/05/2014,17.6,20.7,14.4,17.1,1014.8,54, NE ,9
09/05/2014,18.6,20.9,16.4,0,1014.9,81, E ,14
08/05/2014,16.9,23.1,10.7,0,1013.9,116, SE ,9
07/05/2014,19.4,26,12.8,0,1009.5,353, N ,10
06/05/2014,15.3,21.2,9.5,0.5,1005.7,50, NE ,9
05/05/2014,13.7,20.6,6.8,0,1015.9,148, SE ,9
04/05/2014,13.9,18.2,9.6,0,1017.9,355, N ,13
03/05/2014,17.1,24.1,10.2,0,1013.5,280, W ,18
02/05/2014,18.2,23.1,13.3,Ip,1016.7,269, W ,10
01/05/2014,21.8,27.2,16.4,0,1009.3,284, W ,15
30/06/2014,29.6,35.1,24.2,0,1005.2,180, S ,9
29/06/2014,28.9,34.3,23.4,0,1005.6,131, SE ,6
28/06/2014,28.2,36.3,20.2,0,1005,27, NE ,5
27/06/2014,27.6,33.8,21.5,0,1006.3,20, N ,11
26/06/2014,27.2,32.1,22.3,0,1003.4,275, W ,6
25/06/2014,24.4,25.9,22.9,1.6,1003.5,207, SW ,6
24/06/2014,26.4,31.6,21.2,0,1003.2,164, S ,8
23/06/2014,24.5,31.2,17.8,0,1006.6,196, S ,6
22/06/2014,23.1,28.2,18.1,0,1008.7,292, W ,5
21/06/2014,23.1,27.7,18.6,3.7,1008.6,303, NW ,5
20/06/2014,23.1,27.9,18.4,0,1007.5,112, E ,7
19/06/2014,23.2,26.4,20,7.6,1005.4,84, E ,9
18/06/2014,24.5,30,19,0,1002.4,210, SW ,8
17/06/2014,22.7,27.5,17.9,1.7,1002.6,352, N ,6
16/06/2014,25.9,30.3,21.6,33.5,1001.8,186, S ,9
15/06/2014,27.6,32.7,22.6,3.7,1003.7,295, NW ,8
14/06/2014,25.6,32.4,18.7,0,1005.7,121, SE ,6
13/06/2014,26.6,32,21.3,11.5,1007.4,92, E ,5
12/06/2014,27.4,35.7,19.1,0,1005.5,54, NE ,7
11/06/2014,24.1,30.2,18.1,0,1008.8,12, N ,6
10/06/2014,22.4,26.6,18.1,12,1009.3,57, NE ,7
09/06/2014,23.5,31.2,15.8,0.1,1005.9,43, NE ,8
08/06/2014,24.9,31,18.7,0.3,1001.8,35, NE ,7
07/06/2014,22.4,30.4,14.3,0,1003.2,7, N ,10
06/06/2014,22.6,26.9,18.2,7.1,1004.6,53, NE ,9
05/06/2014,27.4,33.9,20.9,0,1003.8,198, S ,8
04/06/2014,24.9,29.8,20.1,Ip,1005.5,180, S ,6
03/06/2014,24.1,31.6,16.7,0,1007.5,126, SE ,8
02/06/2014,22.9,26.1,19.6,0,1010.3,27, NE ,5
01/06/2014,26.1,31.7,20.6,1.5,1009.2,51, NE ,9
31/07/2014,27.5,31.1,23.9,0,1006.4,171, S ,6
30/07/2014,25.5,28.5,22.5,0.5,1006.4,97, E ,7
29/07/2014,29.2,33.6,24.9,41.1,1003,202, S ,9
28/07/2014,29.1,34.5,23.7,0,1003.5,199, S ,10
27/07/2014,28.9,34.4,23.3,0,1006.6,199, S ,10
26/07/2014,29.1,34.9,23.3,0,1008.9,197, S ,11
25/07/2014,26.9,32.9,21,0,1005.9,169, S ,9
24/07/2014,26.9,29.5,24.2,Ip,1006.1,76, E ,5
23/07/2014,26.5,29,24,Ip,1003.6,229, SW ,6
22/07/2014,29,30.3,27.7,Ip,1006.1,286, W ,5
21/07/2014,31.6,35.3,27.9,Ip,1003.1,357, N ,10
20/07/2014,30.8,35.2,26.3,0,1002.6,192, S ,11
19/07/2014,30.9,35.4,26.4,Ip,1007.6,184, S ,8
18/07/2014,29.4,34.2,24.5,0,1007.2,180, S ,8
17/07/2014,25.4,28.7,22.2,0,1005.8,72, E ,6
16/07/2014,26.8,31.3,22.2,12.5,1004,79, E ,7
15/07/2014,27.4,31.4,23.5,1,1003.2,184, S ,8
14/07/2014,28.2,35,21.5,0,1002.6,163, S ,9
13/07/2014,28.9,34.8,22.9,15.7,1002.2,61, NE ,8
12/07/2014,29.7,33.5,25.9,0,1002.2,81, E ,9
11/07/2014,29.3,36.3,22.3,0,1000.4,62, NE ,7
10/07/2014,29.2,35.9,22.5,0,999.1,206, SW ,9
09/07/2014,28.6,32.7,24.6,0,1003.1,243, SW ,8
08/07/2014,29.9,33.8,26,0,1002.9,46, NE ,7
07/07/2014,27.8,31.7,23.9,0.4,1001.2,176, S ,8
06/07/2014,28.2,31.9,24.6,0,1004.5,141, SE ,6
05/07/2014,26.8,31.1,22.5,0,1006.2,174, S ,8
04/07/2014,27.9,31.7,24.2,0,1005.6,135, SE ,7
03/07/2014,26.1,29.4,22.7,0,1001.4,111, E ,5
02/07/2014,23.6,26.9,20.2,0.1,1002.2,148, SE ,5
01/07/2014,28.4,32,24.8,48.5,1003.9,119, SE ,7
31/08/2014,23.9,27,20.7,2.9,1013.1,71, E ,7
30/08/2014,24.9,27.4,22.3,0.7,1013.5,63, NE ,6
29/08/2014,22.8,26.8,18.7,0.2,1015.4,132, SE ,5
28/08/2014,26.1,28.3,24,5.8,1014.5,27, NE ,6
27/08/2014,26.4,33.2,19.7,0,1013,151, SE ,6
26/08/2014,27.1,35.3,18.8,0,1012.7,290, W ,6
25/08/2014,25.8,31.9,19.6,0,1011.5,273, W ,6
24/08/2014,26.4,31.4,21.5,0,1008.1,33, NE ,7
23/08/2014,26.8,31.9,21.6,0.9,1005.1,286, W ,8
22/08/2014,24.6,27.7,21.6,3,1006.7,180, S ,5
21/08/2014,28.2,32.7,23.7,0.1,1007.1,192, S ,7
20/08/2014,27.4,32.9,21.9,0,1007.7,193, S ,9
19/08/2014,26.9,32.4,21.3,0,1010.5,216, SW ,8
18/08/2014,26.4,30.2,22.5,0,1011.5,190, S ,8
17/08/2014,26.4,30.1,22.6,0,1010.4,194, S ,7
16/08/2014,27.1,32.7,21.4,0,1007.9,105, E ,9
15/08/2014,25.6,32.1,19.2,0,1006.7,60, NE ,6
14/08/2014,23.6,29.7,17.4,Ip,1006.9,216, SW ,7
13/08/2014,20.9,22.2,19.5,6.8,1008.5,82, E ,5
12/08/2014,26.6,32.4,20.8,12.3,1006.3,56, NE ,8
11/08/2014,28.1,33.8,22.3,0,1004.4,20, N ,9
10/08/2014,26.4,32.6,20.2,0,1003,178, S ,7
09/08/2014,26.9,31.2,22.6,3.7,1005.2,220, SW ,6
08/08/2014,26.8,31.5,22,0,1007.9,163, S ,7
07/08/2014,27,32.1,21.9,0,1008.9,163, S ,7
06/08/2014,28.1,33.4,22.9,0,1007.8,69, E ,7
05/08/2014,25.3,31.1,19.5,0,1006.7,239, SW ,6
04/08/2014,24.4,27.9,20.8,15.3,1005.5,28, NE ,8
03/08/2014,31.1,34.8,27.5,0.6,1000.7,48, NE ,5
02/08/2014,29.8,33.8,25.7,0,1001.8,158, S ,5
01/08/2014,28.2,32.3,24.2,0,1005.7,145, SE ,6
30/09/2014,13.2,16,10.3,0,1023.3,193, S ,6
29/09/2014,19.2,23.5,15,0,1023.3,97, E ,11
28/09/2014,19.3,22.4,16.2,0,1015.1,163, S ,5
27/09/2014,20.4,25.5,15.2,0,1016.6,81, E ,6
26/09/2014,20.6,24.1,17.1,0,1011.5,74, E ,5
25/09/2014,18.7,22.4,15,0,1015.1,155, SE ,6
24/09/2014,20.9,25.5,16.4,0,1016.4,118, SE ,6
23/09/2014,18.4,18.9,17.9,14.9,1016.9,73, E ,6
22/09/2014,20.9,22.4,19.4,2.7,1017.9,40, NE ,5
21/09/2014,20.9,24.6,17.2,Ip,1017.7,96, E ,7
20/09/2014,22.6,27.1,18.1,0,1011.6,124, SE ,7
19/09/2014,19.7,25.1,14.3,1.4,1010.8,140, SE ,6
18/09/2014,19.9,27.7,12.1,0,1017.7,206, SW ,6
17/09/2014,18.4,21.9,14.8,0,1021.1,204, SW ,6
16/09/2014,17.9,22.1,13.6,0,1018.9,190, S ,7
15/09/2014,20.6,27.7,13.5,0,1017.8,135, SE ,8
14/09/2014,20.6,22.8,18.5,0,1018.5,21, N ,8
13/09/2014,22.5,27.2,17.8,0,1014.2,232, SW ,6
12/09/2014,21,23.4,18.6,0,1014.8,186, S ,4
11/09/2014,23.1,26.9,19.4,0.4,1013.9,164, S ,7
10/09/2014,23.9,29.2,18.6,0,1014.1,140, SE ,5
09/09/2014,22.7,29.5,15.9,0,1010.9,155, SE ,6
08/09/2014,25.6,29.3,22,0,1009.7,144, SE ,8
07/09/2014,25.6,29,22.2,0,1008.1,246, SW ,9
06/09/2014,24.9,29,20.9,0,1009.9,174, S ,6
05/09/2014,24.1,30,18.3,0,1010.5,128, SE ,7
04/09/2014,24.4,32.8,16,0,1005.4,206, SW ,8
03/09/2014,22.8,30.1,15.5,0,1007.9,244, SW ,9
02/09/2014,20.1,20.8,19.3,15.4,1010.7,39, NE ,6
01/09/2014,24.1,26.9,21.4,90.6,1011.4,84, E ,7
31/10/2014,13.7,15.4,11.9,Ip,1019.9,159, S ,5
30/10/2014,13.2,15.2,11.1,Ip,1022.4,33, NE ,5
29/10/2014,11.4,16.3,6.5,0,1023.7,51, NE ,4
28/10/2014,9.6,15,4.1,0,1026,155, SE ,5
27/10/2014,9.3,15.4,3.2,0,1030.8,168, S ,5
26/10/2014,13.9,17.9,9.9,0,1028.4,44, NE ,11
25/10/2014,14.5,18.7,10.3,0,1013.1,70, E ,4
24/10/2014,13.7,18.3,9.1,0,1011.3,80, E ,4
23/10/2014,14,16.4,11.6,0,1013.5,47, NE ,5
22/10/2014,11.2,14.7,7.8,0,1020.7,87, E ,5
21/10/2014,12.3,15.2,9.4,0,1024.6,155, SE ,5
20/10/2014,14.8,17.3,12.4,0,1020.7,112, E ,6
19/10/2014,17.1,20.7,13.5,0,1014.9,192, S ,6
18/10/2014,16.1,24.4,7.9,0,1015.8,97, E ,4
17/10/2014,15.2,23.8,6.5,0,1016,89, E ,5
16/10/2014,12.9,21.4,4.5,0,1019.4,205, SW ,11
15/10/2014,14.7,21.9,7.4,0,1018.2,323, NW ,9
14/10/2014,12.8,21.6,4,0,1016.8,210, SW ,8
13/10/2014,13.1,18.1,8.1,0,1024.9,87, E ,7
12/10/2014,15.6,17.6,13.6,0,1030.9,2, N ,8
11/10/2014,17.2,21,13.5,0.1,1024.1,9, N ,10
10/10/2014,18.1,23,13.2,0,1021.5,81, E ,6
09/10/2014,17.4,22.2,12.7,0,1020.2,41, NE ,4
08/10/2014,16.6,20.6,12.5,Ip,1018.8,58, NE ,4
07/10/2014,15.3,21.5,9.1,0.2,1019.6,69, E ,5
06/10/2014,13.8,21.5,6,0,1022.5,200, S ,4
05/10/2014,16.4,21.1,11.6,0,1025.4,322, NW ,8
04/10/2014,15.4,16.9,14,0.1,1020.7,137, SE ,5
03/10/2014,15.5,18.9,12.1,1.6,1017.5,113, SE ,7
02/10/2014,14.8,20.9,8.8,0,1014.4,308, NW ,5
01/10/2014,13.2,15.4,11.1,10.1,1014.7,6, N ,5
30/11/2014,3.9,7.9,-0.2,0,1026.7,330, NW ,23
29/11/2014,3.3,6.4,0.2,Ip,1020.7,69, E ,5
28/11/2014,5,9.6,0.4,0,1021.1,211, SW ,6
27/11/2014,4.8,6.7,2.8,0,1023.8,320, NW ,7
26/11/2014,3.5,8.3,-1.2,0,1018.8,72, E ,6
25/11/2014,3.4,8.3,-1.6,0,1018.3,70, E ,5
24/11/2014,5.8,11.8,-0.1,0,1026.1,111, E ,6
23/11/2014,5,8.1,1.8,Ip,1026.4,319, NW ,4
22/11/2014,5.5,12.1,-1,0,1026.7,78, E ,5
21/11/2014,7.5,14.4,0.5,0,1023,298, NW ,4
20/11/2014,4.8,8.7,0.8,0,1018.5,38, NE ,5
19/11/2014,4.1,8.5,-0.3,0,1020.7,51, NE ,5
18/11/2014,6.6,14.1,-0.9,0,1028.1,93, E ,3
17/11/2014,6.8,13.5,0,0,1030.7,341, N ,5
16/11/2014,6.6,12.3,0.9,0,1027.9,326, NW ,10
15/11/2014,5.7,9.2,2.2,0,1026.9,188, S ,5
14/11/2014,5.5,12.8,-1.7,0,1027.9,74, E ,5
13/11/2014,5,12.2,-2.1,0,1024.7,215, SW ,6
12/11/2014,6.4,8.1,4.7,0,1027.1,327, NW ,12
11/11/2014,7.5,12.8,2.2,0,1020.4,335, NW ,15
10/11/2014,7.5,15.6,-0.5,0,1020.3,157, SE ,4
09/11/2014,7.7,15.9,-0.5,0,1024.6,218, SW ,4
08/11/2014,6,12.7,-0.6,0,1027.6,245, SW ,4
07/11/2014,5.2,9.2,1.3,0,1031.2,203, SW ,6
06/11/2014,9.7,11.9,7.4,0,1031.3,65, NE ,9
05/11/2014,11.3,20.2,2.5,0,1020.7,328, NW ,11
04/11/2014,8.7,15.4,2,0,1015.7,97, E ,3
03/11/2014,9.9,18.9,1,0,1018.7,207, SW ,7
02/11/2014,11.4,14.9,7.9,0,1023.3,305, NW ,9
01/11/2014,11.6,16.1,7,0,1020.5,311, NW ,13
31/12/2014,-2,0.2,-4.3,0,1034,344, N ,17
30/12/2014,2,6.7,-2.7,0,1022.9,30, NE ,11
29/12/2014,4,12.3,-4.4,0,1014.5,319, NW ,5
28/12/2014,2.6,8.9,-3.7,0,1018,301, NW ,6
27/12/2014,0,5.9,-5.9,0,1026.3,278, W ,5
26/12/2014,-0.8,3.2,-4.8,0,1030.9,68, E ,5
25/12/2014,1.5,7.4,-4.4,0,1033.2,98, E ,5
24/12/2014,2.2,5.4,-0.9,0,1033.3,354, N ,9
23/12/2014,2.2,9.3,-4.9,0,1022.9,32, NE ,9
22/12/2014,1.5,9.4,-6.4,0,1023.1,194, S ,5
21/12/2014,-2,2.3,-6.3,0,1026,220, SW ,6
20/12/2014,-1.7,2.2,-5.6,0,1030.9,321, NW ,11
19/12/2014,0.1,5.1,-5,0,1027.7,340, N ,12
18/12/2014,-1.4,2.1,-5,0,1026.4,55, NE ,6
17/12/2014,-0.6,5.4,-6.5,0,1029.5,122, SE ,5
16/12/2014,-2.2,-0.3,-4.2,0,1030.7,307, NW ,18
15/12/2014,-0.7,3.1,-4.5,0,1030.8,330, NW ,21
14/12/2014,-0.3,6.2,-6.8,0,1025.9,105, E ,5
13/12/2014,0.9,4.9,-3.1,0,1028,196, S ,6
12/12/2014,0.7,3.4,-2.1,0,1028.3,295, NW ,10
11/12/2014,0.5,4,-3,0,1030.6,295, NW ,13
10/12/2014,0.5,5.3,-4.4,0,1030,320, NW ,13
09/12/2014,-2.8,0.5,-6.1,Ip,1031.5,48, NE ,5
08/12/2014,0,4.2,-4.2,0,1035.7,187, S ,4
07/12/2014,1.4,5.2,-2.4,0,1029,10, N ,9
06/12/2014,-1.5,3.6,-6.6,0,1026.4,84, E ,5
05/12/2014,-1.6,3.8,-6.9,0,1027,310, NW ,5
04/12/2014,-1.1,1.8,-3.9,0,1028.1,342, N ,13
03/12/2014,-2.5,1,-6.1,0,1027.8,328, NW ,14
02/12/2014,-4.6,0.3,-9.5,0,1026.7,262, W ,9
01/12/2014,-3,-0.6,-5.4,0,1032.5,351, N ,13
31/01/2015,-1.5,3.9,-6.9,0,1037.6,237, SW ,6
30/01/2015,-0.5,3.2,-4.1,0,1037.6,354, N ,11
29/01/2015,0.1,4.2,-4,0,1031.1,331, NW ,10
28/01/2015,-2.2,1.1,-5.6,Ip,1032.9,157, SE ,7
27/01/2015,-2.5,1.3,-6.4,0,1036.5,17, N ,9
26/01/2015,0.2,5.2,-4.7,0,1033.2,2, N ,15
25/01/2015,0.5,3.4,-2.5,0,1024.5,223, SW ,6
24/01/2015,0.6,3.9,-2.8,Ip,1027.5,152, SE ,6
23/01/2015,0.4,6.8,-6,0,1020.4,51, NE ,5
22/01/2015,-0.6,5.8,-7,0,1022.6,160, S ,6
21/01/2015,1.8,5.7,-2.2,0,1028.5,17, N ,8
20/01/2015,-0.5,4.2,-5.1,0,1023.4,25, NE ,9
19/01/2015,0.9,6.7,-4.8,0,1025.3,119, SE ,6
18/01/2015,2.8,7,-1.5,0,1021.4,300, NW ,10
17/01/2015,-1.9,3,-6.8,0,1028.7,227, SW ,6
16/01/2015,-1.1,2.7,-4.9,0,1032.4,360, N ,13
15/01/2015,-2.5,0.2,-5.3,0,1027.1,229, SW ,7
14/01/2015,-1.9,1,-4.8,Ip,1030.3,75, E ,5
13/01/2015,-0.6,3.1,-4.3,0,1031.7,46, NE ,5
12/01/2015,-0.7,4.2,-5.5,0,1036.1,140, SE ,5
11/01/2015,2.1,6.5,-2.2,0,1035.6,196, S ,5
10/01/2015,3,11.1,-5.2,0,1024,168, S ,8
09/01/2015,1.3,7.5,-4.9,0,1027.9,311, NW ,7
08/01/2015,-1.2,4.1,-6.6,0,1029.2,64, NE ,6
07/01/2015,-1.8,3.3,-6.8,0,1031.4,155, SE ,5
06/01/2015,0.5,3.9,-2.9,0,1027.5,236, SW ,5
05/01/2015,6,11,0.9,0,1023.7,8, N ,16
04/01/2015,0.8,8.6,-7,0,1016.9,46, NE ,5
03/01/2015,-1.8,3.6,-7.1,0,1015.9,64, NE ,5
02/01/2015,-0.8,4.8,-6.5,0,1027.5,194, S ,7
28/02/2015,1.1,4.8,-2.5,1.1,1025.2,228, SW ,9
27/02/2015,0,2.4,-2.4,0.8,1032.6,167, S ,9
26/02/2015,1.9,6.2,-2.5,0,1028.4,7, N ,12
25/02/2015,3,6.9,-1,0,1021.9,5, N ,15
24/02/2015,1.2,6.7,-4.2,0,1015.4,72, E ,6
23/02/2015,-0.1,5.9,-6.1,0,1019.4,135, SE ,8
22/02/2015,0,4.2,-4.2,0,1023.2,311, NW ,10
21/02/2015,2.2,4.5,0,0,1019.8,292, W ,17
20/02/2015,0.3,0.9,-0.2,5,1020.1,189, S ,4
19/02/2015,1.2,5.5,-3,4.3,1027.1,174, S ,7
18/02/2015,4.3,10.9,-2.2,0,1031.1,123, SE ,9
17/02/2015,6.2,10.5,1.9,0,1026.4,26, NE ,8
16/02/2015,4.5,12,-3,0,1019.2,15, N ,10
15/02/2015,2.6,6.7,-1.5,0,1019.4,205, SW ,5
14/02/2015,4.3,10.7,-2.1,0,1014,44, NE ,6
13/02/2015,2,9.6,-5.6,0,1015.6,71, E ,5
12/02/2015,1.9,7.9,-4,0,1020.2,154, SE ,6
11/02/2015,4,10.2,-2.1,0,1017.9,40, NE ,8
